@RELATION compras

@ATTRIBUTE id NUMERIC
@ATTRIBUTE sexo STRING
@ATTRIBUTE estado_civil STRING
@ATTRIBUTE cidade STRING
@ATTRIBUTE bairro STRING
@ATTRIBUTE estado STRING
@ATTRIBUTE produto STRING
@ATTRIBUTE preco NUMERIC
@ATTRIBUTE estabelecimento STRING
@ATTRIBUTE data_compra DATE "yyyy-MM-dd"

@DATA
2896,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Enormous Leather Bottle",70.13,"BRINQUEDOS","2017-09-23"
2897,"M","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Synergistic Silk Pants",60,"BRINQUEDOS","2017-10-30"
2898,"F","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Sleek Copper Shirt",38.39,"LIVROS","2017-11-11"
2899,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Awesome Paper Bag",80.17,"LIVROS","2017-10-27"
2900,"M","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Rustic Concrete Bag",5.06,"BRINQUEDOS","2017-11-11"
2901,"M","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Synergistic Bronze Gloves",62.95,"CELULARES E TELEFONIA","2017-10-29"
2902,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Enormous Concrete Wallet",45.63,"DECORACAO","2017-10-29"
2903,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Aerodynamic Wool Clock",68.47,"GAMES","2017-10-22"
2904,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Leather Chair",28.98,"BRINQUEDOS","2017-10-30"
2905,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Granite Computer",86.93,"BRINQUEDOS","2017-11-11"
2906,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Sleek Silk Car",49.71,"INFORMATICA","2017-11-04"
2907,"M","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Practical Granite Shoes",28.73,"BELEZA E PERFUMARIA","2017-09-19"
2908,"M","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Aerodynamic Rubber Keyboard",31.01,"LIVROS","2017-09-20"
2909,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Synergistic Copper Computer",30.4,"INFORMATICA","2017-11-05"
2910,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Aerodynamic Copper Knife",8.15,"GAMES","2017-09-23"
2911,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Intelligent Steel Bench",44.1,"BELEZA E PERFUMARIA","2017-10-16"
2912,"M","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Small Bronze Coat",22.55,"BRINQUEDOS","2017-09-29"
2913,"F","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Aerodynamic Wool Bag",96.52,"DECORACAO","2017-10-25"
2914,"M","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Enormous Bronze Car",23.52,"ELETRODOMESTICOS","2017-11-01"
2915,"F","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Sleek Steel Gloves",82.95,"INFORMATICA","2017-09-26"
2916,"M","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Aerodynamic Bronze Table",28.09,"LIVROS","2017-09-16"
2917,"F","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Gorgeous Copper Hat",85.03,"GAMES","2017-10-09"
2918,"M","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Intelligent Rubber Table",69.88,"DECORACAO","2017-09-25"
2919,"F","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Gorgeous Wooden Bag",74.83,"LIVROS","2017-10-30"
2920,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Gorgeous Wool Plate",13.75,"CELULARES E TELEFONIA","2017-10-24"
2921,"F","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Enormous Silk Hat",33.6,"DECORACAO","2017-10-05"
2922,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Rustic Paper Clock",97.26,"BELEZA E PERFUMARIA","2017-09-18"
2923,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Durable Granite Bench",57.64,"LIVROS","2017-09-19"
2924,"F","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Durable Plastic Wallet",90.33,"BRINQUEDOS","2017-11-05"
2925,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Intelligent Iron Watch",10.81,"BELEZA E PERFUMARIA","2017-10-01"
2926,"F","VIUVO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Mediocre Plastic Bottle",61.03,"ELETRODOMESTICOS","2017-11-06"
2927,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Ergonomic Granite Watch",81.71,"LIVROS","2017-10-14"
2928,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Synergistic Linen Coat",57.82,"ELETRODOMESTICOS","2017-09-26"
2929,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Small Cotton Plate",51.37,"CELULARES E TELEFONIA","2017-11-13"
2930,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Small Copper Keyboard",39.92,"LIVROS","2017-10-22"
2931,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Aluminum Bottle",14.26,"CELULARES E TELEFONIA","2017-10-22"
2932,"M","DIVORCIADO","VITORIA","MARUIPE","ESPIRITO SANTO","Fantastic Copper Gloves",59.59,"LIVROS","2017-09-23"
2933,"F","VIUVO","VITORIA","MARUIPE","ESPIRITO SANTO","Aerodynamic Concrete Plate",38.75,"INFORMATICA","2017-11-11"
2934,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Small Silk Wallet",54.5,"BELEZA E PERFUMARIA","2017-09-16"
2935,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Sleek Plastic Wallet",99.73,"GAMES","2017-11-03"
2936,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Aerodynamic Iron Table",92.94,"INFORMATICA","2017-10-03"
2937,"F","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Enormous Wooden Hat",71.85,"DECORACAO","2017-09-28"
2938,"F","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Synergistic Wooden Wallet",93,"DECORACAO","2017-10-31"
2939,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Incredible Concrete Lamp",50.53,"ELETRODOMESTICOS","2017-09-15"
2940,"F","VIUVO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Fantastic Paper Lamp",12.55,"INFORMATICA","2017-11-05"
2941,"F","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Synergistic Silk Watch",28.84,"INFORMATICA","2017-10-02"
2942,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Gorgeous Plastic Car",92.48,"INFORMATICA","2017-11-12"
2943,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Incredible Rubber Pants",12.56,"DECORACAO","2017-11-03"
2944,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Rustic Paper Shoes",67.45,"CELULARES E TELEFONIA","2017-10-19"
2945,"M","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Sleek Silk Computer",7.75,"ELETRODOMESTICOS","2017-10-30"
2946,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Practical Steel Clock",57.04,"LIVROS","2017-09-22"
2947,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Intelligent Steel Shirt",77.14,"BRINQUEDOS","2017-10-04"
2948,"F","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Gorgeous Cotton Knife",76.3,"BRINQUEDOS","2017-09-15"
2949,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Aerodynamic Bronze Wallet",46.95,"ELETRODOMESTICOS","2017-11-01"
2950,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Gorgeous Leather Bottle",71.57,"CELULARES E TELEFONIA","2017-10-26"
2951,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Mediocre Copper Knife",13.46,"CELULARES E TELEFONIA","2017-11-05"
2952,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Mediocre Linen Table",33.74,"LIVROS","2017-10-02"
2953,"F","VIUVO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Gorgeous Rubber Clock",54.41,"INFORMATICA","2017-11-06"
2954,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Mediocre Concrete Car",64.76,"ELETRODOMESTICOS","2017-10-04"
2955,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Heavy Duty Iron Shoes",54.26,"LIVROS","2017-11-06"
2956,"F","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Mediocre Granite Gloves",87.81,"CELULARES E TELEFONIA","2017-09-29"
2957,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Aerodynamic Copper Table",1.64,"DECORACAO","2017-09-19"
2958,"M","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Practical Copper Gloves",1.07,"BELEZA E PERFUMARIA","2017-10-17"
2959,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Synergistic Plastic Bench",86.05,"BRINQUEDOS","2017-10-22"
2960,"F","VIUVO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Aerodynamic Copper Car",1.69,"ELETRODOMESTICOS","2017-09-26"
2961,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Intelligent Steel Lamp",65.6,"DECORACAO","2017-11-05"
2962,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Bronze Bottle",22.37,"LIVROS","2017-09-25"
2963,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Cotton Bag",44.35,"BRINQUEDOS","2017-09-21"
2964,"M","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Enormous Paper Hat",99.01,"LIVROS","2017-10-25"
2965,"F","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Rustic Rubber Car",74.79,"BELEZA E PERFUMARIA","2017-10-06"
2966,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Small Iron Wallet",89.5,"DECORACAO","2017-11-11"
2967,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Lightweight Rubber Watch",43.73,"GAMES","2017-10-16"
2968,"M","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Intelligent Copper Keyboard",7.21,"BELEZA E PERFUMARIA","2017-09-16"
2969,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Intelligent Linen Pants",22.89,"BRINQUEDOS","2017-10-23"
2970,"M","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Lightweight Granite Shirt",81.33,"GAMES","2017-09-24"
2971,"F","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Durable Linen Car",70.77,"BRINQUEDOS","2017-10-16"
2972,"M","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Aerodynamic Linen Chair",38.6,"BRINQUEDOS","2017-11-02"
2973,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Aerodynamic Rubber Bag",99.38,"ELETRODOMESTICOS","2017-10-22"
2974,"F","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Durable Wool Wallet",5.36,"LIVROS","2017-11-06"
2975,"F","DIVORCIADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Mediocre Silk Shoes",65.77,"INFORMATICA","2017-10-26"
2976,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Heavy Duty Plastic Chair",81.3,"BELEZA E PERFUMARIA","2017-10-20"
2977,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Durable Rubber Hat",98.11,"GAMES","2017-10-31"
2978,"M","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Lightweight Granite Shoes",41.97,"GAMES","2017-09-15"
2979,"M","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Synergistic Copper Bench",72.29,"CELULARES E TELEFONIA","2017-10-25"
2980,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Intelligent Rubber Shoes",38.99,"CELULARES E TELEFONIA","2017-11-03"
2981,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Linen Clock",28.56,"BELEZA E PERFUMARIA","2017-10-27"
2982,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Aerodynamic Paper Bottle",98.89,"GAMES","2017-09-23"
2983,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Rubber Table",72.3,"GAMES","2017-11-11"
2984,"M","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Ergonomic Silk Shirt",60.86,"ELETRODOMESTICOS","2017-09-30"
2985,"M","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Practical Iron Bag",82.82,"DECORACAO","2017-10-16"
2986,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Intelligent Linen Gloves",62.59,"GAMES","2017-11-10"
2987,"M","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Practical Concrete Chair",0.16,"CELULARES E TELEFONIA","2017-11-13"
2988,"M","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Sleek Silk Coat",36.51,"INFORMATICA","2017-09-20"
2989,"F","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Aerodynamic Rubber Computer",78.21,"INFORMATICA","2017-09-29"
2990,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Ergonomic Silk Plate",36.08,"CELULARES E TELEFONIA","2017-10-10"
2991,"F","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Enormous Bronze Bag",13.9,"DECORACAO","2017-11-07"
2992,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Lightweight Bronze Car",15.53,"BRINQUEDOS","2017-09-29"
2993,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Aerodynamic Granite Table",10.58,"CELULARES E TELEFONIA","2017-10-17"
2994,"F","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Ergonomic Granite Knife",90.92,"BRINQUEDOS","2017-10-31"
2995,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Ergonomic Leather Coat",63.37,"GAMES","2017-09-30"
2996,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Practical Granite Knife",58.45,"LIVROS","2017-09-30"
2997,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Bronze Hat",94.53,"BRINQUEDOS","2017-10-13"
2998,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Rubber Shirt",64.39,"CELULARES E TELEFONIA","2017-10-05"
2999,"M","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Aerodynamic Marble Plate",91.38,"BELEZA E PERFUMARIA","2017-11-10"
3000,"M","DIVORCIADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Practical Iron Table",41.16,"BRINQUEDOS","2017-09-30"



