@RELATION compras

@ATTRIBUTE id NUMERIC
@ATTRIBUTE sexo {F,M}
@ATTRIBUTE estado_civil {DIVORCIADO, SOLTEIRO, VIUVO, CASADO}
@ATTRIBUTE cidade {VITORIA}
@ATTRIBUTE bairro {CENTRO, 'SANTO ANTONIO', JUCUTUQUARA, MARUIPE, 'PRAIA DO CANTO', 'SAO PEDRO', GOIABEIRAS, 'JARDIM CAMBURI', 'JARDIM DA PENHA'}
@ATTRIBUTE estado {'ESPIRITO SANTO'}
@ATTRIBUTE produto STRING
@ATTRIBUTE preco NUMERIC
@ATTRIBUTE estabelecimento {INFORMATICA, BRINQUEDOS, 'CELULARES E TELEFONIA', ELETRODOMESTICOS, 'BELEZA E PERFUMARIA', GAMES, LIVROS, DECORACAO}
@ATTRIBUTE data_compra DATE "yyyy-MM-dd"
@ATTRIBUTE data_compra_dia NUMERIC
@ATTRIBUTE data_compra_mes NUMERIC
@ATTRIBUTE data_compra_semana {DOMINGO, SEGUNDA, TERCA, QUARTA, QUINTA, SEXTA, SABADO}

@DATA
765,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Granite Watch",60.79,"BELEZA E PERFUMARIA","2016-08-04",6,5,"SABADO"
766,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Bronze Computer",61.92,"ELETRODOMESTICOS","2016-01-02",6,9,"SEXTA"
767,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Aerodynamic Paper Wallet",64.6,"GAMES","2016-09-25",20,1,"QUARTA"
768,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Incredible Granite Shirt",98.65,"DECORACAO","2016-08-20",31,11,"DOMINGO"
769,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Sleek Steel Clock",43.46,"BELEZA E PERFUMARIA","2016-11-23",10,4,"TERCA"
770,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Enormous Concrete Coat",25.7,"LIVROS","2016-12-24",25,10,"SABADO"
771,"F","VIUVO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Lightweight Granite Knife",94.58,"GAMES","2016-01-08",16,5,"DOMINGO"
772,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Heavy Duty Rubber Computer",54.59,"BRINQUEDOS","2016-09-13",5,8,"DOMINGO"
773,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Gorgeous Aluminum Table",64.04,"INFORMATICA","2016-02-06",7,2,"DOMINGO"
774,"F","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Small Paper Car",59.73,"BRINQUEDOS","2016-09-06",6,10,"SEXTA"
775,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Heavy Duty Linen Computer",44.75,"BRINQUEDOS","2016-09-03",30,1,"SABADO"
776,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Wool Bench",13.37,"BRINQUEDOS","2016-01-24",13,12,"QUARTA"
777,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Paper Shoes",5.5,"CELULARES E TELEFONIA","2016-10-13",13,10,"QUINTA"
778,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Lightweight Plastic Plate",72.55,"DECORACAO","2016-05-30",17,11,"QUARTA"
779,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Synergistic Concrete Bag",26.45,"BRINQUEDOS","2016-12-21",6,8,"SABADO"
780,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Rubber Lamp",57.17,"LIVROS","2016-06-16",5,2,"DOMINGO"
781,"M","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Rustic Steel Bench",30.25,"BRINQUEDOS","2016-09-17",28,9,"SABADO"
782,"M","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Heavy Duty Marble Car",0.99,"ELETRODOMESTICOS","2016-05-03",3,8,"SEXTA"
783,"F","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Mediocre Leather Bench",70.27,"BELEZA E PERFUMARIA","2016-01-23",8,5,"SEXTA"
784,"M","VIUVO","VITORIA","MARUIPE","ESPIRITO SANTO","Rustic Steel Car",51.49,"BELEZA E PERFUMARIA","2016-09-01",23,3,"SEGUNDA"
785,"M","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Heavy Duty Linen Clock",64.82,"DECORACAO","2016-02-19",31,10,"SEGUNDA"
786,"F","DIVORCIADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Ergonomic Plastic Shoes",92.39,"GAMES","2016-04-12",7,12,"SEXTA"
787,"M","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Synergistic Plastic Knife",62.57,"INFORMATICA","2016-10-24",5,7,"SABADO"
788,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Bronze Lamp",87.94,"GAMES","2016-11-26",17,6,"QUINTA"
789,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Practical Aluminum Gloves",90.18,"INFORMATICA","2016-05-31",31,6,"SEXTA"
790,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Lightweight Bronze Coat",99.72,"INFORMATICA","2016-10-01",30,6,"SABADO"
791,"M","DIVORCIADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Rustic Concrete Knife",40.47,"BRINQUEDOS","2016-10-24",23,2,"SEXTA"
792,"M","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Intelligent Marble Computer",14.58,"ELETRODOMESTICOS","2016-12-14",21,5,"SEXTA"
793,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Aerodynamic Rubber Pants",16.37,"CELULARES E TELEFONIA","2016-12-22",19,1,"TERCA"
794,"M","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Heavy Duty Copper Bench",39.88,"CELULARES E TELEFONIA","2016-02-09",8,10,"QUINTA"
795,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Rubber Knife",92.39,"CELULARES E TELEFONIA","2016-11-06",3,9,"SEGUNDA"
796,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Enormous Plastic Computer",86.39,"BRINQUEDOS","2016-02-14",13,1,"SEXTA"
797,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Iron Gloves",81.23,"GAMES","2016-09-05",24,4,"SABADO"
798,"F","DIVORCIADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Ergonomic Paper Gloves",47.82,"CELULARES E TELEFONIA","2016-05-07",12,12,"DOMINGO"
799,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Rubber Car",69.69,"BRINQUEDOS","2016-10-15",20,9,"QUINTA"
800,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Incredible Plastic Shoes",43.97,"BRINQUEDOS","2016-07-29",25,10,"DOMINGO"
801,"M","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Gorgeous Linen Car",29.83,"BRINQUEDOS","2016-07-26",11,8,"SEXTA"
802,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Mediocre Silk Gloves",97.62,"INFORMATICA","2016-11-08",10,8,"SEXTA"
803,"M","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Lightweight Bronze Chair",68.42,"BELEZA E PERFUMARIA","2016-04-11",29,12,"SABADO"
804,"F","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Durable Bronze Shoes",18.52,"INFORMATICA","2016-10-05",20,3,"SEXTA"
805,"M","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Wooden Computer",19.88,"CELULARES E TELEFONIA","2016-08-07",22,1,"SABADO"
806,"M","VIUVO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Synergistic Granite Bottle",33.73,"INFORMATICA","2016-12-31",26,12,"SEXTA"
807,"F","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Enormous Cotton Table",14.48,"ELETRODOMESTICOS","2016-03-20",20,3,"DOMINGO"
808,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Bronze Pants",29.43,"ELETRODOMESTICOS","2016-12-03",17,5,"SEXTA"
809,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Small Marble Table",21.45,"GAMES","2016-12-07",30,1,"SEXTA"
810,"M","DIVORCIADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Awesome Leather Keyboard",97.76,"DECORACAO","2016-10-30",11,9,"SEXTA"
811,"M","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Fantastic Marble Lamp",15.62,"DECORACAO","2016-07-10",29,2,"QUINTA"
812,"M","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Lightweight Silk Hat",51.65,"BELEZA E PERFUMARIA","2016-08-10",27,6,"QUINTA"
813,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Lightweight Wooden Coat",48.44,"BELEZA E PERFUMARIA","2016-01-28",31,3,"SEGUNDA"
814,"M","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Intelligent Iron Table",45.35,"INFORMATICA","2016-08-17",28,10,"QUARTA"
815,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Small Rubber Lamp",14.4,"BELEZA E PERFUMARIA","2016-07-18",13,2,"TERCA"
816,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Mediocre Aluminum Bench",36.18,"INFORMATICA","2016-03-30",11,1,"SEXTA"
817,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Heavy Duty Copper Lamp",44.29,"INFORMATICA","2016-02-09",27,6,"SEXTA"
818,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Ergonomic Plastic Bench",41.25,"BRINQUEDOS","2016-03-26",29,4,"QUARTA"
819,"M","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Incredible Cotton Watch",24.76,"BELEZA E PERFUMARIA","2016-08-15",10,7,"TERCA"
820,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Enormous Copper Lamp",35.62,"ELETRODOMESTICOS","2016-06-26",23,1,"DOMINGO"
821,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Heavy Duty Copper Pants",35.91,"INFORMATICA","2016-07-20",27,9,"TERCA"
822,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Synergistic Rubber Bag",88.16,"ELETRODOMESTICOS","2016-05-07",6,8,"SEXTA"
823,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Aerodynamic Aluminum Computer",2.94,"ELETRODOMESTICOS","2016-03-01",4,12,"TERCA"
824,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Fantastic Paper Car",57.76,"BELEZA E PERFUMARIA","2016-02-27",16,8,"DOMINGO"
825,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Incredible Iron Knife",65.18,"BELEZA E PERFUMARIA","2016-01-29",10,9,"SABADO"
826,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Rubber Pants",80.1,"INFORMATICA","2016-03-12",20,1,"SEXTA"
827,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Heavy Duty Wooden Car",41.22,"BELEZA E PERFUMARIA","2016-09-12",10,1,"DOMINGO"
828,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Durable Marble Keyboard",37.67,"INFORMATICA","2016-12-28",28,2,"SEXTA"
829,"F","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Gorgeous Concrete Bag",79.63,"INFORMATICA","2016-09-02",13,1,"QUARTA"
830,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Rustic Wool Lamp",45.54,"INFORMATICA","2016-07-18",22,1,"DOMINGO"
831,"M","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Lightweight Concrete Chair",42.58,"GAMES","2016-01-25",18,2,"SEXTA"
832,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Durable Rubber Shoes",43.69,"LIVROS","2016-07-03",19,9,"SABADO"
833,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Fantastic Bronze Clock",71.95,"LIVROS","2016-09-21",17,10,"QUINTA"
834,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Enormous Plastic Bag",2.58,"BELEZA E PERFUMARIA","2016-03-07",20,12,"SABADO"
835,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Intelligent Granite Gloves",31.75,"BELEZA E PERFUMARIA","2016-01-17",15,8,"SEXTA"
836,"F","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Enormous Steel Shirt",8.4,"BELEZA E PERFUMARIA","2016-03-17",24,7,"SEXTA"
837,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Bronze Bag",20.98,"ELETRODOMESTICOS","2016-01-07",31,10,"SABADO"
838,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Leather Lamp",39.99,"DECORACAO","2016-05-19",7,1,"SABADO"
839,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Rustic Aluminum Shirt",52.99,"INFORMATICA","2016-05-22",21,7,"QUINTA"
840,"M","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Heavy Duty Iron Coat",80.59,"GAMES","2016-07-24",18,7,"DOMINGO"
841,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Marble Bag",73.15,"INFORMATICA","2016-08-24",16,8,"SABADO"
842,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Sleek Granite Plate",89.54,"INFORMATICA","2016-09-17",1,10,"QUARTA"
843,"M","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Lightweight Wool Bench",21.58,"DECORACAO","2016-08-14",5,1,"SEXTA"
844,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Copper Bag",92.09,"BRINQUEDOS","2016-07-01",26,5,"SABADO"
845,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Incredible Marble Plate",89.7,"GAMES","2016-04-20",12,10,"DOMINGO"
846,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Sleek Wool Computer",64.69,"LIVROS","2016-09-10",13,9,"QUARTA"
847,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Synergistic Wooden Bottle",59.35,"BELEZA E PERFUMARIA","2016-11-09",26,10,"SABADO"
848,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Fantastic Cotton Lamp",87.03,"CELULARES E TELEFONIA","2016-09-24",24,9,"SEXTA"
849,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Gorgeous Copper Bag",62.36,"BRINQUEDOS","2016-12-26",2,9,"SEXTA"
850,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Heavy Duty Silk Hat",36.4,"ELETRODOMESTICOS","2016-02-22",29,5,"SABADO"
851,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Awesome Plastic Plate",13.83,"BRINQUEDOS","2016-02-07",28,4,"QUINTA"
852,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Awesome Marble Wallet",64.19,"LIVROS","2016-05-03",9,3,"QUARTA"
853,"M","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Awesome Copper Plate",7.69,"LIVROS","2016-12-06",17,12,"SEGUNDA"
854,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Incredible Linen Table",78.3,"LIVROS","2016-10-19",2,8,"QUINTA"
855,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Ergonomic Copper Bottle",35.1,"GAMES","2016-05-13",16,3,"SEXTA"
856,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Heavy Duty Rubber Shoes",15.65,"LIVROS","2016-12-21",14,1,"SABADO"
857,"M","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Intelligent Cotton Keyboard",33.01,"INFORMATICA","2016-06-26",8,5,"SABADO"
858,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Durable Linen Table",47.44,"INFORMATICA","2016-01-06",6,6,"SEXTA"
859,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Gorgeous Rubber Wallet",26.92,"INFORMATICA","2016-10-21",24,7,"SABADO"
860,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Concrete Lamp",63.55,"BRINQUEDOS","2016-09-28",29,12,"SABADO"
861,"M","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Intelligent Wooden Car",46.96,"BELEZA E PERFUMARIA","2016-06-03",16,8,"DOMINGO"
862,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Aluminum Bottle",34.33,"BELEZA E PERFUMARIA","2016-11-27",31,7,"SABADO"
863,"F","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Lightweight Bronze Bag",88.77,"BRINQUEDOS","2016-03-27",5,12,"SABADO"
864,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Incredible Paper Hat",74.46,"LIVROS","2016-07-16",27,2,"QUARTA"
865,"M","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Enormous Wooden Plate",78.38,"BELEZA E PERFUMARIA","2016-12-27",24,12,"SABADO"
866,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Rubber Coat",15.7,"INFORMATICA","2016-05-26",3,12,"SABADO"
867,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Linen Bottle",13.17,"CELULARES E TELEFONIA","2016-02-16",26,3,"SEXTA"
868,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Practical Silk Hat",51.71,"GAMES","2016-06-09",6,1,"SABADO"
869,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Granite Shoes",21.29,"ELETRODOMESTICOS","2016-02-18",28,5,"TERCA"
870,"F","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Durable Marble Hat",60.15,"ELETRODOMESTICOS","2016-11-02",7,9,"SABADO"
871,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Aerodynamic Silk Wallet",46.19,"INFORMATICA","2016-02-14",14,4,"TERCA"
872,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Rustic Paper Bottle",2.85,"INFORMATICA","2016-11-15",18,1,"DOMINGO"
873,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Heavy Duty Wooden Coat",26.18,"INFORMATICA","2016-03-25",13,9,"DOMINGO"
874,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Granite Chair",8.25,"GAMES","2016-12-11",28,10,"SEXTA"
875,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Small Plastic Shoes",58.87,"ELETRODOMESTICOS","2016-02-19",19,7,"SABADO"
876,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Gorgeous Cotton Hat",99.82,"CELULARES E TELEFONIA","2016-02-14",30,3,"DOMINGO"
877,"M","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Synergistic Bronze Knife",62.81,"DECORACAO","2016-12-07",18,7,"SABADO"
878,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Practical Concrete Wallet",60.34,"BRINQUEDOS","2016-12-06",16,4,"SABADO"
879,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Aerodynamic Iron Bench",11.52,"BELEZA E PERFUMARIA","2016-05-15",16,4,"SEGUNDA"
880,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Awesome Silk Wallet",0.33,"BELEZA E PERFUMARIA","2016-12-10",2,8,"SABADO"
881,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Lightweight Marble Lamp",48.92,"BELEZA E PERFUMARIA","2016-07-03",23,9,"SABADO"
882,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Rustic Granite Pants",59.37,"GAMES","2016-02-23",29,6,"QUARTA"
883,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Enormous Steel Bottle",1.78,"CELULARES E TELEFONIA","2016-11-29",3,10,"QUINTA"
884,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Linen Table",30.69,"ELETRODOMESTICOS","2016-12-26",14,6,"DOMINGO"
885,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Fantastic Leather Bench",42.65,"BELEZA E PERFUMARIA","2016-09-01",11,3,"SABADO"
886,"F","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Small Steel Gloves",63.63,"BRINQUEDOS","2016-02-02",13,6,"TERCA"
887,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Leather Shoes",41.17,"INFORMATICA","2016-05-03",26,2,"DOMINGO"
888,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Fantastic Copper Hat",10.03,"DECORACAO","2016-08-20",12,3,"SABADO"
889,"F","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Aerodynamic Silk Lamp",48.78,"BRINQUEDOS","2016-12-16",21,1,"SABADO"
890,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Small Cotton Car",38.44,"BRINQUEDOS","2016-02-01",20,4,"SEXTA"
891,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Heavy Duty Concrete Gloves",74.04,"INFORMATICA","2016-07-22",14,8,"SEXTA"
892,"F","DIVORCIADO","VITORIA","MARUIPE","ESPIRITO SANTO","Intelligent Aluminum Table",10.43,"BELEZA E PERFUMARIA","2016-10-17",31,9,"SABADO"
893,"F","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Mediocre Copper Coat",77.31,"BRINQUEDOS","2016-04-17",12,10,"SEXTA"
894,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Aluminum Shoes",20.84,"BELEZA E PERFUMARIA","2016-04-14",21,7,"DOMINGO"
895,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Incredible Paper Watch",67.55,"INFORMATICA","2016-06-07",21,11,"SABADO"
896,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Durable Bronze Knife",80.71,"CELULARES E TELEFONIA","2016-02-14",26,2,"TERCA"
897,"F","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Ergonomic Wool Watch",22.26,"GAMES","2016-12-29",24,3,"DOMINGO"
898,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Mediocre Leather Pants",82.54,"GAMES","2016-01-11",7,4,"SABADO"
899,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Wool Watch",55.59,"LIVROS","2016-11-24",7,12,"SABADO"
900,"F","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Sleek Steel Computer",25.21,"BRINQUEDOS","2016-03-08",29,7,"DOMINGO"
901,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Small Granite Plate",90.32,"BELEZA E PERFUMARIA","2016-03-24",18,12,"SABADO"
902,"M","DIVORCIADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Gorgeous Granite Knife",97.86,"DECORACAO","2016-08-31",31,12,"SABADO"
903,"F","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Synergistic Granite Hat",6.93,"INFORMATICA","2016-07-23",30,9,"QUARTA"
904,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Ergonomic Paper Computer",56.94,"BRINQUEDOS","2016-08-23",28,6,"QUINTA"
905,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Sleek Wooden Chair",22.04,"INFORMATICA","2016-02-14",28,8,"SABADO"
906,"M","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Heavy Duty Granite Shoes",13.1,"GAMES","2016-02-21",1,4,"SABADO"
907,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Sleek Leather Clock",83.01,"CELULARES E TELEFONIA","2016-10-19",23,3,"SABADO"
908,"F","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Practical Paper Plate",21.28,"INFORMATICA","2016-06-26",4,11,"DOMINGO"
909,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Wool Watch",3.21,"LIVROS","2016-07-24",4,4,"SABADO"
910,"F","DIVORCIADO","VITORIA","MARUIPE","ESPIRITO SANTO","Synergistic Steel Chair",40.9,"BRINQUEDOS","2016-04-21",27,11,"SABADO"
911,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Fantastic Leather Shoes",77.72,"BRINQUEDOS","2016-08-11",20,8,"SABADO"
912,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Heavy Duty Marble Watch",28.14,"LIVROS","2016-01-30",14,3,"SABADO"
913,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Practical Rubber Table",60.2,"INFORMATICA","2016-08-29",4,12,"QUINTA"
914,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Leather Gloves",39.57,"DECORACAO","2016-08-07",27,8,"QUINTA"
915,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Durable Linen Plate",43.3,"LIVROS","2016-01-07",17,6,"SABADO"
916,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Heavy Duty Paper Lamp",88.71,"INFORMATICA","2016-11-03",29,6,"SABADO"
917,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Durable Concrete Wallet",73.99,"BELEZA E PERFUMARIA","2016-05-13",6,6,"SABADO"
918,"M","DIVORCIADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Small Paper Lamp",92.03,"BRINQUEDOS","2016-12-06",16,12,"DOMINGO"
919,"M","VIUVO","VITORIA","MARUIPE","ESPIRITO SANTO","Gorgeous Cotton Bottle",59.79,"INFORMATICA","2016-01-06",21,11,"SABADO"
