@RELATION compras

@ATTRIBUTE id NUMERIC
@ATTRIBUTE sexo STRING
@ATTRIBUTE estado_civil STRING
@ATTRIBUTE cidade STRING
@ATTRIBUTE bairro STRING
@ATTRIBUTE estado STRING
@ATTRIBUTE produto STRING
@ATTRIBUTE preco NUMERIC
@ATTRIBUTE estabelecimento STRING
@ATTRIBUTE data_compra DATE "yyyy-MM-dd"

@DATA
1978,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","Tocantins","Small Cotton Bench",87.04,"Home","2017-11-07"
1979,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","Goiás","Small Wool Pants",23.6,"Games","2017-11-04"
1980,"F","DIVORCIADO","VITORIA","SAO PEDRO","Acre","Fantastic Wooden Bag",1.91,"Outdoors","2017-10-23"
1981,"M","DIVORCIADO","VITORIA","SANTO ANTONIO","Ceará","Small Wool Lamp",35.39,"Games & Computers","2017-10-29"
1982,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","Alagoas","Fantastic Paper Coat",32.86,"Industrial & Baby","2017-11-05"
1983,"F","VIÚVO","VITORIA","PRAIA DO CANTO","Bahia","Lightweight Leather Keyboard",94.08,"Clothing","2017-10-09"
1984,"F","DIVORCIADO","VITORIA","CENTRO","Sergipe","Small Cotton Coat",46.37,"Baby, Home & Electronics","2017-10-18"
1985,"M","DIVORCIADO","VITORIA","CENTRO","Mato Grosso do Sul","Rustic Wool Gloves",13.34,"Computers & Electronics","2017-10-14"
1986,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","Mato Grosso do Sul","Fantastic Aluminum Bench",34.79,"Baby & Kids","2017-09-20"
1987,"F","VIÚVO","VITORIA","CENTRO","Maranhão","Fantastic Iron Watch",54.77,"Home & Music","2017-09-18"
1988,"F","CASADO","VITORIA","CENTRO","Goiás","Practical Leather Plate",44.83,"Movies","2017-10-09"
1989,"M","DIVORCIADO","VITORIA","SAO PEDRO","Piauí","Heavy Duty Marble Shirt",42.91,"Movies, Outdoors & Baby","2017-10-09"
1990,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","Minas Gerais","Enormous Copper Keyboard",39.79,"Shoes, Movies & Music","2017-11-01"
1991,"M","DIVORCIADO","VITORIA","SAO PEDRO","Espírito Santo","Ergonomic Paper Lamp",17.9,"Music","2017-10-03"
1992,"M","CASADO","VITORIA","JARDIM CAMBURI","Distrito Federal","Synergistic Rubber Watch",98.32,"Movies","2017-09-20"
1993,"F","CASADO","VITORIA","JARDIM DA PENHA","Paraíba","Synergistic Leather Shoes",18.35,"Industrial & Electronics","2017-09-17"
1994,"F","CASADO","VITORIA","GOIABEIRAS","Pernambuco","Fantastic Wool Clock",13.66,"Computers & Health","2017-10-16"
1995,"M","CASADO","VITORIA","PRAIA DO CANTO","Distrito Federal","Enormous Wooden Lamp",24.48,"Home","2017-09-18"
1996,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","Rio Grande do Norte","Mediocre Paper Knife",78.15,"Beauty & Movies","2017-10-08"
1997,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","Rio Grande do Norte","Enormous Iron Bench",74.69,"Beauty & Automotive","2017-10-11"
1998,"F","SOLTEIRO","VITORIA","GOIABEIRAS","Espírito Santo","Incredible Copper Wallet",9.81,"Toys & Kids","2017-10-25"
1999,"M","DIVORCIADO","VITORIA","SANTO ANTONIO","Rio de Janeiro","Practical Plastic Bench",77.12,"Beauty, Industrial & Kids","2017-10-03"
2000,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","Distrito Federal","Intelligent Plastic Table",26.19,"Games & Books","2017-10-29"



