@RELATION compras

@ATTRIBUTE id NUMERIC
@ATTRIBUTE sexo {F,M}
@ATTRIBUTE estado_civil {DIVORCIADO, SOLTEIRO, VIUVO, CASADO}
@ATTRIBUTE cidade {VITORIA}
@ATTRIBUTE bairro {CENTRO, 'SANTO ANTONIO', JUCUTUQUARA, MARUIPE, 'PRAIA DO CANTO', 'SAO PEDRO', GOIABEIRAS, 'JARDIM CAMBURI', 'JARDIM DA PENHA'}
@ATTRIBUTE estado {'ESPIRITO SANTO'}
@ATTRIBUTE produto STRING
@ATTRIBUTE preco NUMERIC
@ATTRIBUTE estabelecimento {INFORMATICA, BRINQUEDOS, 'CELULARES E TELEFONIA', ELETRODOMESTICOS, 'BELEZA E PERFUMARIA', GAMES, LIVROS, DECORACAO}
@ATTRIBUTE data_compra DATE "yyyy-MM-dd"
@ATTRIBUTE data_compra_dia NUMERIC
@ATTRIBUTE data_compra_mes NUMERIC
@ATTRIBUTE data_compra_semana {Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday}

@DATA
694,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Incredible Wool Lamp",84.78,"BRINQUEDOS","2016-08-22T21:00:00-03:00",22,8,"Monday"
695,"M","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Mediocre Rubber Keyboard",99.15,"BRINQUEDOS","2016-01-03T22:00:00-02:00",3,1,"Sunday"
696,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Lightweight Rubber Coat",11.03,"INFORMATICA","2016-12-16T22:00:00-02:00",16,12,"Friday"
697,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Aerodynamic Bronze Hat",10.36,"DECORACAO","2016-09-19T21:00:00-03:00",19,9,"Monday"
698,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Silk Clock",10.13,"BELEZA E PERFUMARIA","2016-07-16T21:00:00-03:00",16,7,"Saturday"
699,"F","VIUVO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Sleek Linen Watch",5.61,"BRINQUEDOS","2016-03-29T21:00:00-03:00",29,3,"Tuesday"
700,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Fantastic Plastic Car",85.21,"ELETRODOMESTICOS","2016-02-06T22:00:00-02:00",6,2,"Saturday"
701,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Enormous Marble Coat",42.13,"DECORACAO","2016-06-17T21:00:00-03:00",17,6,"Friday"
702,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Small Wooden Shoes",23.56,"GAMES","2016-07-07T21:00:00-03:00",7,7,"Thursday"
703,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Rustic Wool Shirt",69.23,"LIVROS","2016-01-08T22:00:00-02:00",8,1,"Friday"
704,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Fantastic Wool Bench",87.06,"BELEZA E PERFUMARIA","2016-04-02T21:00:00-03:00",2,4,"Saturday"
705,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Rubber Knife",70.65,"GAMES","2016-07-22T21:00:00-03:00",22,7,"Friday"
706,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Aerodynamic Rubber Computer",83.55,"BRINQUEDOS","2016-07-29T21:00:00-03:00",29,7,"Friday"
707,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Marble Hat",67.13,"BELEZA E PERFUMARIA","2016-01-19T22:00:00-02:00",19,1,"Tuesday"
708,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Wool Shirt",64.7,"GAMES","2016-12-08T22:00:00-02:00",8,12,"Thursday"
709,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Durable Wooden Coat",64.26,"BRINQUEDOS","2016-04-16T21:00:00-03:00",16,4,"Saturday"
710,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Wool Lamp",82.54,"BRINQUEDOS","2016-08-20T21:00:00-03:00",20,8,"Saturday"
711,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Practical Silk Lamp",54.94,"GAMES","2016-05-12T21:00:00-03:00",12,5,"Thursday"
712,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Wool Table",74.94,"BRINQUEDOS","2016-06-18T21:00:00-03:00",18,6,"Saturday"
713,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Gorgeous Silk Clock",66.27,"BRINQUEDOS","2016-02-17T22:00:00-02:00",17,2,"Wednesday"
714,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Mediocre Plastic Coat",66.91,"BELEZA E PERFUMARIA","2016-04-11T21:00:00-03:00",11,4,"Monday"
715,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Heavy Duty Granite Clock",75.18,"DECORACAO","2016-01-09T22:00:00-02:00",9,1,"Saturday"
716,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Durable Linen Bag",12.61,"BRINQUEDOS","2016-09-23T21:00:00-03:00",23,9,"Friday"
717,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Intelligent Silk Lamp",48.66,"ELETRODOMESTICOS","2016-06-17T21:00:00-03:00",17,6,"Friday"
718,"F","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Incredible Bronze Coat",42.08,"DECORACAO","2016-09-10T21:00:00-03:00",10,9,"Saturday"
719,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Rustic Silk Lamp",17.87,"INFORMATICA","2016-01-30T22:00:00-02:00",30,1,"Saturday"
720,"F","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Rustic Iron Lamp",76.72,"BELEZA E PERFUMARIA","2016-07-25T21:00:00-03:00",25,7,"Monday"
721,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Ergonomic Wool Computer",4.15,"BELEZA E PERFUMARIA","2016-08-17T21:00:00-03:00",17,8,"Wednesday"
722,"M","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Ergonomic Plastic Coat",32.9,"ELETRODOMESTICOS","2016-08-20T21:00:00-03:00",20,8,"Saturday"
723,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Enormous Cotton Table",13.94,"BRINQUEDOS","2016-01-01T22:00:00-02:00",1,1,"Friday"
724,"F","DIVORCIADO","VITORIA","MARUIPE","ESPIRITO SANTO","Sleek Steel Bottle",83,"BRINQUEDOS","2016-03-26T21:00:00-03:00",26,3,"Saturday"
725,"F","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Ergonomic Steel Plate",84.04,"DECORACAO","2016-06-17T21:00:00-03:00",17,6,"Friday"
726,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Awesome Concrete Wallet",44.96,"INFORMATICA","2016-07-15T21:00:00-03:00",15,7,"Friday"
727,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Ergonomic Aluminum Gloves",29.41,"INFORMATICA","2016-02-12T22:00:00-02:00",12,2,"Friday"
728,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Wooden Bottle",59.73,"BRINQUEDOS","2016-11-25T22:00:00-02:00",25,11,"Friday"
729,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Ergonomic Aluminum Car",14.96,"BRINQUEDOS","2016-01-07T22:00:00-02:00",7,1,"Thursday"
730,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Granite Plate",96.56,"BRINQUEDOS","2016-12-17T22:00:00-02:00",17,12,"Saturday"
731,"M","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Enormous Rubber Watch",73.34,"BELEZA E PERFUMARIA","2016-07-24T21:00:00-03:00",24,7,"Sunday"
732,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Practical Paper Computer",59.89,"LIVROS","2016-05-20T21:00:00-03:00",20,5,"Friday"
733,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Rubber Bag",40.18,"LIVROS","2016-06-11T21:00:00-03:00",11,6,"Saturday"
734,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Intelligent Aluminum Bench",30.28,"GAMES","2016-01-02T22:00:00-02:00",2,1,"Saturday"
735,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Fantastic Marble Table",12.55,"DECORACAO","2016-10-02T21:00:00-03:00",2,10,"Sunday"
736,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Silk Hat",73.6,"GAMES","2016-03-26T21:00:00-03:00",26,3,"Saturday"
737,"M","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Incredible Steel Car",98.41,"BRINQUEDOS","2016-11-05T22:00:00-02:00",5,11,"Saturday"
738,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Lightweight Wooden Watch",67.23,"INFORMATICA","2016-05-14T21:00:00-03:00",14,5,"Saturday"
739,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Practical Aluminum Coat",20.01,"INFORMATICA","2016-07-24T21:00:00-03:00",24,7,"Sunday"
740,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Ergonomic Bronze Lamp",73.64,"INFORMATICA","2016-11-19T22:00:00-02:00",19,11,"Saturday"
741,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Small Silk Table",70.35,"BELEZA E PERFUMARIA","2016-07-17T21:00:00-03:00",17,7,"Sunday"
742,"M","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Sleek Concrete Shoes",86.63,"INFORMATICA","2016-01-02T22:00:00-02:00",2,1,"Saturday"
743,"F","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Synergistic Rubber Chair",14.78,"BRINQUEDOS","2016-03-23T21:00:00-03:00",23,3,"Wednesday"
744,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Aerodynamic Iron Bench",17.59,"INFORMATICA","2016-04-04T21:00:00-03:00",4,4,"Monday"
745,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Fantastic Wooden Table",29.01,"BELEZA E PERFUMARIA","2016-07-30T21:00:00-03:00",30,7,"Saturday"
746,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Fantastic Plastic Pants",96.75,"BRINQUEDOS","2016-06-01T21:00:00-03:00",1,6,"Wednesday"
747,"F","VIUVO","VITORIA","MARUIPE","ESPIRITO SANTO","Synergistic Iron Plate",4.28,"ELETRODOMESTICOS","2016-10-04T21:00:00-03:00",4,10,"Tuesday"
748,"F","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Intelligent Rubber Table",79.85,"INFORMATICA","2016-01-28T22:00:00-02:00",28,1,"Thursday"
749,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Synergistic Steel Shoes",76.11,"INFORMATICA","2016-05-12T21:00:00-03:00",12,5,"Thursday"
750,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Practical Linen Car",5.1,"DECORACAO","2016-12-17T22:00:00-02:00",17,12,"Saturday"
751,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Intelligent Leather Shirt",98.51,"BELEZA E PERFUMARIA","2016-10-14T22:00:00-02:00",14,10,"Friday"
752,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Gorgeous Granite Lamp",45.93,"BELEZA E PERFUMARIA","2016-06-16T21:00:00-03:00",16,6,"Thursday"
753,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Aluminum Shirt",34.83,"LIVROS","2016-03-18T21:00:00-03:00",18,3,"Friday"
754,"M","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Synergistic Plastic Computer",80.21,"BELEZA E PERFUMARIA","2016-09-29T21:00:00-03:00",29,9,"Thursday"
755,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Small Paper Plate",44.25,"INFORMATICA","2016-11-12T22:00:00-02:00",12,11,"Saturday"
756,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Wool Wallet",11.52,"GAMES","2016-11-09T22:00:00-02:00",9,11,"Wednesday"
757,"F","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Synergistic Wooden Shoes",91.4,"BELEZA E PERFUMARIA","2016-08-14T21:00:00-03:00",14,8,"Sunday"
758,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Steel Lamp",65.05,"BELEZA E PERFUMARIA","2016-10-02T21:00:00-03:00",2,10,"Sunday"
759,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Synergistic Plastic Hat",23.4,"BELEZA E PERFUMARIA","2016-09-01T21:00:00-03:00",1,9,"Thursday"
760,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Aerodynamic Marble Pants",33.92,"BRINQUEDOS","2016-12-15T22:00:00-02:00",15,12,"Thursday"
761,"F","DIVORCIADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Small Aluminum Clock",16.5,"GAMES","2016-07-08T21:00:00-03:00",8,7,"Friday"
762,"M","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Durable Iron Gloves",81.63,"INFORMATICA","2016-03-17T21:00:00-03:00",17,3,"Thursday"
763,"F","VIUVO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Ergonomic Cotton Computer",33.98,"LIVROS","2016-01-09T22:00:00-02:00",9,1,"Saturday"
764,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Small Granite Shirt",63.82,"GAMES","2016-01-09T22:00:00-02:00",9,1,"Saturday"
765,"F","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Gorgeous Linen Keyboard",26.55,"BELEZA E PERFUMARIA","2016-04-30T21:00:00-03:00",30,4,"Saturday"
766,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Ergonomic Wooden Hat",76.19,"INFORMATICA","2016-09-17T21:00:00-03:00",17,9,"Saturday"
767,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Practical Steel Watch",50.57,"BRINQUEDOS","2016-09-15T21:00:00-03:00",15,9,"Thursday"
768,"M","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Rustic Linen Computer",92.28,"DECORACAO","2016-12-10T22:00:00-02:00",10,12,"Saturday"
769,"F","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Gorgeous Leather Computer",78.78,"GAMES","2016-02-13T22:00:00-02:00",13,2,"Saturday"
770,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Mediocre Granite Table",24.5,"GAMES","2016-10-04T21:00:00-03:00",4,10,"Tuesday"
771,"M","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Sleek Steel Hat",54.13,"DECORACAO","2016-06-11T21:00:00-03:00",11,6,"Saturday"
772,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Rustic Copper Pants",92.65,"GAMES","2016-02-26T21:00:00-03:00",26,2,"Friday"
773,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Wool Bench",66.38,"INFORMATICA","2016-04-02T21:00:00-03:00",2,4,"Saturday"
774,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Synergistic Wooden Bench",99.92,"INFORMATICA","2016-02-08T22:00:00-02:00",8,2,"Monday"
775,"M","DIVORCIADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Awesome Silk Computer",22.01,"CELULARES E TELEFONIA","2016-09-02T21:00:00-03:00",2,9,"Friday"
776,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Durable Paper Coat",6.97,"BELEZA E PERFUMARIA","2016-02-05T22:00:00-02:00",5,2,"Friday"
777,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Synergistic Silk Knife",0.15,"BRINQUEDOS","2016-07-30T21:00:00-03:00",30,7,"Saturday"
778,"F","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Gorgeous Bronze Plate",20.65,"INFORMATICA","2016-08-25T21:00:00-03:00",25,8,"Thursday"
779,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Heavy Duty Linen Plate",44.73,"DECORACAO","2016-01-27T22:00:00-02:00",27,1,"Wednesday"
780,"F","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Incredible Granite Clock",9.44,"BELEZA E PERFUMARIA","2016-04-13T21:00:00-03:00",13,4,"Wednesday"
781,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Small Cotton Knife",58.37,"ELETRODOMESTICOS","2016-05-21T21:00:00-03:00",21,5,"Saturday"
782,"F","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Mediocre Copper Plate",17.34,"CELULARES E TELEFONIA","2016-07-28T21:00:00-03:00",28,7,"Thursday"
783,"M","DIVORCIADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Gorgeous Aluminum Keyboard",17.04,"BRINQUEDOS","2016-10-14T22:00:00-02:00",14,10,"Friday"
784,"M","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Lightweight Cotton Keyboard",41.62,"GAMES","2016-04-02T21:00:00-03:00",2,4,"Saturday"
785,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Paper Table",88.99,"ELETRODOMESTICOS","2016-11-11T22:00:00-02:00",11,11,"Friday"
786,"M","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Sleek Iron Lamp",59.35,"BRINQUEDOS","2016-10-14T22:00:00-02:00",14,10,"Friday"
787,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Paper Shirt",64.43,"BRINQUEDOS","2016-03-30T21:00:00-03:00",30,3,"Wednesday"
788,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Aerodynamic Steel Bench",52.62,"INFORMATICA","2016-11-23T22:00:00-02:00",23,11,"Wednesday"
789,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Durable Silk Bench",86.88,"INFORMATICA","2016-01-02T22:00:00-02:00",2,1,"Saturday"
790,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Marble Bench",4.26,"ELETRODOMESTICOS","2016-04-16T21:00:00-03:00",16,4,"Saturday"
791,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Lightweight Linen Bottle",78.93,"GAMES","2016-10-31T22:00:00-02:00",31,10,"Monday"
792,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Heavy Duty Marble Hat",96.07,"ELETRODOMESTICOS","2016-08-26T21:00:00-03:00",26,8,"Friday"
793,"M","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Durable Steel Bench",77.55,"BELEZA E PERFUMARIA","2016-12-05T22:00:00-02:00",5,12,"Monday"
794,"M","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Ergonomic Plastic Shoes",19.76,"GAMES","2016-12-03T22:00:00-02:00",3,12,"Saturday"
795,"F","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Incredible Copper Coat",99.75,"BELEZA E PERFUMARIA","2016-08-06T21:00:00-03:00",6,8,"Saturday"
796,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Sleek Silk Clock",16.57,"INFORMATICA","2016-08-15T21:00:00-03:00",15,8,"Monday"
797,"F","DIVORCIADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Intelligent Cotton Shoes",64.24,"GAMES","2016-01-08T22:00:00-02:00",8,1,"Friday"
798,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Incredible Wooden Keyboard",62.1,"BRINQUEDOS","2016-09-11T21:00:00-03:00",11,9,"Sunday"
799,"M","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Ergonomic Copper Wallet",99.86,"BRINQUEDOS","2016-11-25T22:00:00-02:00",25,11,"Friday"
800,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Small Granite Pants",60.16,"GAMES","2016-11-25T22:00:00-02:00",25,11,"Friday"
801,"M","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Intelligent Iron Coat",5.9,"GAMES","2016-12-16T22:00:00-02:00",16,12,"Friday"
802,"M","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Aerodynamic Rubber Watch",10.4,"BELEZA E PERFUMARIA","2016-04-22T21:00:00-03:00",22,4,"Friday"
803,"M","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Practical Marble Wallet",14.97,"LIVROS","2016-12-03T22:00:00-02:00",3,12,"Saturday"
804,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Silk Coat",12.58,"INFORMATICA","2016-09-14T21:00:00-03:00",14,9,"Wednesday"
805,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Heavy Duty Iron Chair",35.73,"GAMES","2016-10-02T21:00:00-03:00",2,10,"Sunday"
806,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Gorgeous Aluminum Gloves",24.69,"ELETRODOMESTICOS","2016-09-18T21:00:00-03:00",18,9,"Sunday"
807,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Heavy Duty Rubber Coat",92.16,"INFORMATICA","2016-11-05T22:00:00-02:00",5,11,"Saturday"
808,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Aerodynamic Steel Pants",6.53,"CELULARES E TELEFONIA","2016-07-02T21:00:00-03:00",2,7,"Saturday"
809,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Heavy Duty Granite Lamp",33.07,"CELULARES E TELEFONIA","2016-04-01T21:00:00-03:00",1,4,"Friday"
810,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Gorgeous Copper Watch",67.15,"DECORACAO","2016-10-05T21:00:00-03:00",5,10,"Wednesday"
811,"F","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Ergonomic Silk Chair",84.24,"ELETRODOMESTICOS","2016-11-11T22:00:00-02:00",11,11,"Friday"
812,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Rubber Bench",89.84,"BELEZA E PERFUMARIA","2016-01-02T22:00:00-02:00",2,1,"Saturday"
813,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Mediocre Iron Bench",46.7,"ELETRODOMESTICOS","2016-03-12T21:00:00-03:00",12,3,"Saturday"
814,"M","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Small Aluminum Coat",61.1,"LIVROS","2016-08-12T21:00:00-03:00",12,8,"Friday"
815,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Incredible Cotton Bench",97.78,"BRINQUEDOS","2016-01-10T22:00:00-02:00",10,1,"Sunday"
816,"M","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Practical Granite Bottle",29.44,"DECORACAO","2016-01-09T22:00:00-02:00",9,1,"Saturday"
817,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Durable Concrete Shirt",61.09,"BELEZA E PERFUMARIA","2016-10-29T22:00:00-02:00",29,10,"Saturday"
818,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Sleek Concrete Clock",79.47,"ELETRODOMESTICOS","2016-08-22T21:00:00-03:00",22,8,"Monday"
819,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Awesome Iron Coat",8.2,"BELEZA E PERFUMARIA","2016-03-10T21:00:00-03:00",10,3,"Thursday"
820,"M","VIUVO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Ergonomic Wool Bottle",78.17,"BELEZA E PERFUMARIA","2016-09-12T21:00:00-03:00",12,9,"Monday"
821,"M","DIVORCIADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Awesome Rubber Car",51.53,"DECORACAO","2016-11-22T22:00:00-02:00",22,11,"Tuesday"
822,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Linen Bench",86.98,"BELEZA E PERFUMARIA","2016-07-16T21:00:00-03:00",16,7,"Saturday"
823,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Synergistic Paper Gloves",52.91,"INFORMATICA","2016-07-02T21:00:00-03:00",2,7,"Saturday"
824,"F","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Fantastic Paper Watch",12.49,"CELULARES E TELEFONIA","2016-02-19T22:00:00-02:00",19,2,"Friday"
825,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Aluminum Computer",62.19,"GAMES","2016-03-24T21:00:00-03:00",24,3,"Thursday"
826,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Linen Wallet",93.56,"BELEZA E PERFUMARIA","2016-02-20T22:00:00-02:00",20,2,"Saturday"
827,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Practical Bronze Lamp",25.26,"ELETRODOMESTICOS","2016-10-22T22:00:00-02:00",22,10,"Saturday"
828,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Wool Shoes",18.84,"BRINQUEDOS","2016-05-06T21:00:00-03:00",6,5,"Friday"
829,"M","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Incredible Silk Hat",35.94,"BRINQUEDOS","2016-11-11T22:00:00-02:00",11,11,"Friday"
830,"F","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Ergonomic Leather Shirt",39.01,"GAMES","2016-12-10T22:00:00-02:00",10,12,"Saturday"
831,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Practical Steel Bench",20.04,"GAMES","2016-02-28T21:00:00-03:00",28,2,"Sunday"
832,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Intelligent Silk Clock",58.86,"DECORACAO","2016-05-02T21:00:00-03:00",2,5,"Monday"
833,"M","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Sleek Plastic Shoes",30.68,"BELEZA E PERFUMARIA","2016-05-14T21:00:00-03:00",14,5,"Saturday"
